Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-11-19 13:26:06,2025-11-23 16:25,New Orleans Saints,Atlanta Falcons,Yes,424.5,No,-110.89,-86.44,-127.78,83.89,-109.78,-110.22,-110,-110,-130,110,-108,-112,-110,-110,-130,110,-105,-115,-110.0,-110.0,-131.0,103.0,-110.0,-110.0,-105,-115,-130.0,110.0,-110,-110,-106,-104,-130.0,110.0,-107,-107,-120.0,100.0,-125.0,105.0,-110.0,-110.0,-112.0,-114.0,-124.0,-103.0,-113.0,-113.0,-110.0,-110.0,-125.0,105.0,-110.0,-110.0,-115.0,-105.0,-125.0,105.0,-115.0,-105.0
2025-11-19 13:26:06,2025-11-23 16:25,Dallas Cowboys,Philadelphia Eagles,Yes,1314.7,No,-69.33,-39.56,147.11,-176.78,-112.0,-108.0,100,-120,142,-170,-118,-102,-122,100,144,-174,-115,-105,-110.0,-110.0,141.0,-182.0,-110.0,-110.0,-124,104,149.0,-170.0,-110,-110,-118,107,149.0,-170.0,-107,-107,-115.0,-105.0,146.0,-170.0,-110.0,-110.0,-120.0,-107.0,148.0,-190.0,-113.0,-113.0,-115.0,-105.0,155.0,-190.0,-110.0,-110.0,100.0,-120.0,150.0,-175.0,-115.0,-105.0
2025-11-19 13:26:06,2025-11-23 20:20,Los Angeles Rams,Tampa Bay Buccaneers,No,2155.6,Yes,-115.78,-59.56,-325.0,257.22,-110.22,-109.78,-115,-105,-325,260,-112,-108,-120,-102,-330,265,-110,-110,-120.0,100.0,-310.0,230.0,-110.0,-110.0,-115,-105,-320.0,260.0,-110,-110,-110,100,-320.0,260.0,-107,-107,-115.0,-105.0,-320.0,260.0,-110.0,-110.0,-117.0,-109.0,-345.0,255.0,-113.0,-113.0,-115.0,-105.0,-325.0,260.0,-110.0,-110.0,-115.0,-105.0,-330.0,265.0,-110.0,-110.0
2025-11-19 13:26:06,2025-11-24 20:15,San Francisco 49ers,Carolina Panthers,No,2281.2,Yes,-64.33,-110.78,-351.22,272.89,-110.89,-109.22,-115,-105,-345,275,-112,-108,-110,-110,-340,275,-105,-115,-115.0,-105.0,-381.0,273.0,-110.0,-110.0,-105,-115,-340.0,274.0,-115,-105,100,-110,-340.0,274.0,-113,-102,100.0,-120.0,-340.0,275.0,-110.0,-110.0,-114.0,-112.0,-375.0,260.0,-113.0,-113.0,-110.0,-110.0,-350.0,275.0,-110.0,-110.0,-110.0,-110.0,-350.0,275.0,-110.0,-110.0
2025-11-19 13:26:06,2025-11-27 13:00,Detroit Lions,Green Bay Packers,Yes,293.2,No,14.4,-113.0,-159.0,134.0,-111.4,-107.8,-115,-105,-170,142,-110,-110,-118,-104,-148,126,-120,-102,,,,,,,100,-120,,,-110,-110,105,-116,,,-107,-107,100.0,-120.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-27 16:30,Dallas Cowboys,Kansas City Chiefs,No,458.4,No,-110.0,-108.0,163.0,-195.5,-109.4,-109.4,-115,-105,170,-205,-110,-110,-110,-110,156,-186,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-27 20:20,Baltimore Ravens,Cincinnati Bengals,Yes,423.8,Yes,-110.0,-108.0,-562.5,417.5,-109.4,-109.4,-110,-110,-575,425,-115,-105,-115,-105,-550,410,-105,-115,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-28 15:00,Philadelphia Eagles,Chicago Bears,No,665.3,No,-107.0,-111.0,-355.0,282.5,-109.4,-109.4,-105,-115,-360,285,-110,-110,-105,-115,-350,280,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 13:00,Tampa Bay Buccaneers,Arizona Cardinals,No,1804.8,No,-110.0,-108.0,-280.0,227.5,-109.4,-109.4,-110,-110,-290,235,-110,-110,-115,-105,-270,220,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 13:00,New York Jets,Atlanta Falcons,No,747.8,No,-109.4,-108.6,103.5,-122.5,-111.4,-107.4,-110,-110,105,-125,-115,-105,-112,-108,102,-120,-115,-105,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 13:00,Carolina Panthers,Los Angeles Rams,No,2126.0,No,-109.0,-109.0,385.0,-507.5,-111.6,-107.4,-110,-110,350,-455,-110,-110,-110,-110,420,-560,-105,-115,,,,,,,-110,-110,,,-115,-105,-105,-105,,,-113,-102,-110.0,-110.0,,,-115.0,-105.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 13:00,Cleveland Browns,San Francisco 49ers,No,2152.6,No,-109.0,-109.0,260.0,-322.5,-110.4,-108.4,-105,-115,245,-305,-110,-110,-115,-105,275,-340,-115,-105,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 13:00,Indianapolis Colts,Houston Texans,Yes,870.3,No,-109.0,-109.0,-199.5,166.0,-109.4,-109.4,-110,-110,-205,170,-110,-110,-110,-110,-194,162,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 13:00,Tennessee Titans,Jacksonville Jaguars,Yes,500.3,No,-109.0,-109.0,265.0,-330.0,-109.4,-109.4,-110,-110,250,-310,-110,-110,-110,-110,280,-350,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 13:00,Miami Dolphins,New Orleans Saints,No,661.3,No,-107.0,-111.0,-202.5,169.0,-108.4,-110.4,-105,-115,-205,170,-105,-115,-105,-115,-200,168,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 16:05,Seattle Seahawks,Minnesota Vikings,No,1395.6,No,-109.0,-109.0,-382.5,302.5,-109.4,-109.4,-110,-110,-360,285,-110,-110,-110,-110,-405,320,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 16:25,Pittsburgh Steelers,Buffalo Bills,No,172.7,No,-108.4,-110.0,175.0,-210.0,-109.8,-109.0,-115,-105,170,-205,-110,-110,-102,-120,180,-215,-112,-108,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 16:25,Los Angeles Chargers,Las Vegas Raiders,Yes,231.8,No,-107.4,-111.0,-442.5,345.0,-109.8,-109.0,-110,-110,-425,330,-110,-110,-102,-120,-460,360,-112,-108,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-11-30 20:20,Washington Commanders,Denver Broncos,No,1503.5,Yes,-107.2,-110.8,250.0,-310.0,-108.4,-110.4,-105,-115,235,-290,-110,-110,-106,-114,265,-330,-105,-115,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
2025-11-19 13:26:06,2025-12-01 20:15,New England Patriots,New York Giants,No,170.4,Yes,-110.0,-108.0,-367.5,292.5,-109.4,-109.4,-110,-110,-360,285,-110,-110,-115,-105,-375,300,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
